id,status,usage,weekday,month,day,hours,minutes
1,1,0.389,6,9,29,6,19
1,1,0.389,6,9,29,6,9
2,1,0.194,6,9,29,6,34
1,1,0.389,6,9,29,6,34
1,1,0.389,6,9,29,8,34
1,1,0.389,6,9,29,8,39
1,1,0.389,6,9,29,8,59
1,1,0.389,6,9,29,8,54
2,1,0.226,6,9,29,8,44
2,1,0.226,6,9,29,8,24
2,1,0.355,6,9,29,13,34
1,1,0.306,6,9,29,13,29
2,1,0.323,6,9,29,13,9
2,1,0.355,6,9,29,13,19
1,1,0.306,6,9,29,13,24
1,1,0.25,6,9,29,18,44
2,1,0.0,6,9,29,20,29
2,1,0.0,6,9,29,21,4
2,1,0.0,6,9,29,20,54
2,1,0.0,6,9,29,20,34
1,1,0.222,6,9,29,20,49
1,1,0.056,0,9,30,1,24
1,1,0.056,0,9,30,1,29
1,1,0.056,0,9,30,1,14
2,1,0.0,0,9,30,4,44
2,1,0.032,0,9,30,5,14
1,1,0.556,0,9,30,8,9
1,1,0.556,0,9,30,8,4
2,1,0.871,0,9,30,12,24
1,1,0.444,0,9,30,12,9
1,1,0.5,0,9,30,12,19
2,1,0.871,0,9,30,12,29
2,1,0.032,0,9,30,15,44
2,1,0.0,0,9,30,16,19
1,1,0.0,0,9,30,16,4
1,1,0.0,0,9,30,19,29
2,1,0.0,0,9,30,19,39
1,1,0.0,0,9,30,22,59
2,1,0.0,0,9,30,22,29
1,1,0.0,0,9,30,22,49
2,1,0.0,0,9,30,22,24
1,1,0.0,0,9,30,22,24
1,1,0.0,0,9,30,22,34
1,1,0.0,1,10,1,3,19
2,1,0.0,1,10,1,3,29
1,1,0.0,1,10,1,3,4
1,1,0.0,1,10,1,2,59
1,1,0.0,1,10,1,3,9
2,1,0.355,1,10,1,6,34
1,1,0.222,1,10,1,6,44
1,1,0.306,1,10,1,7,4
2,1,0.161,1,10,1,10,54
1,1,0.306,1,10,1,10,54
2,1,0.548,1,10,1,14,9
2,1,0.355,1,10,1,14,19
1,1,0.278,1,10,1,14,34
1,1,0.306,1,10,1,14,4
2,1,0.161,1,10,1,16,59
1,1,0.0,1,10,1,16,59
1,1,0.0,1,10,1,17,39
2,1,0.0,1,10,1,17,14
2,1,0.032,1,10,1,22,4
1,1,0.0,1,10,1,21,39
2,1,0.065,2,10,2,1,29
2,1,0.065,2,10,2,1,24
1,1,0.0,2,10,2,1,24
1,1,0.0,2,10,2,1,49
1,1,0.0,2,10,2,1,54
2,1,0.065,2,10,2,1,34
1,1,0.0,2,10,2,1,34
2,1,0.097,2,10,2,5,24
1,1,0.167,2,10,2,5,24
2,1,0.129,2,10,2,5,19
2,1,0.065,2,10,2,4,59
2,1,0.129,2,10,2,5,29
1,1,0.167,2,10,2,5,29
2,1,0.613,2,10,2,8,45
1,1,0.778,2,10,2,8,45
1,1,0.778,2,10,2,8,45
2,1,0.548,2,10,2,9,19
1,1,0.75,2,10,2,9,9
1,1,0.75,2,10,2,9,14
1,1,0.667,2,10,2,12,29
1,1,0.667,2,10,2,12,39
1,1,0.389,2,10,2,16,19
1,1,0.417,2,10,2,16,44
2,1,0.0,2,10,2,16,24
1,1,0.333,2,10,2,20,9
2,1,0.032,2,10,2,20,29
2,1,0.065,2,10,2,20,19
1,1,0.333,2,10,2,20,19
1,1,0.333,2,10,2,20,4
1,1,0.333,2,10,2,20,24
1,1,0.333,2,10,2,20,34
1,1,0.139,3,10,3,0,9
1,1,0.139,2,10,2,23,44
2,1,0.0,2,10,2,23,39
1,1,0.139,2,10,2,23,39
2,1,0.0,2,10,2,23,59
1,1,0.194,2,9,25,0,19
2,1,0.0,2,9,25,4,9
1,1,0.194,2,9,25,4,9
2,1,0.0,2,9,25,3,39
2,1,0.0,2,9,25,4,4
1,1,0.667,2,9,25,7,19
2,1,1.0,2,9,25,7,14
2,0,0.516,2,9,25,11,34
2,0,0.516,2,9,25,11,29
2,0,0.516,2,9,25,11,24
1,1,0.5,2,9,25,11,4
2,0,0.516,2,9,25,11,9
2,1,0.452,2,9,25,14,54
1,1,0.5,2,9,25,15,9
1,1,0.472,2,9,25,14,59
1,1,0.472,2,9,25,14,49
2,1,0.0,2,9,25,18,49
2,1,0.065,2,9,25,18,39
1,1,0.361,2,9,25,18,39
2,1,0.032,2,9,25,22,44
1,1,0.333,2,9,25,22,29
2,1,0.839,3,9,26,7,49
2,1,0.903,3,9,26,8,19
1,1,0.528,3,9,26,8,19
2,1,0.903,3,9,26,8,14
1,1,0.528,3,9,26,8,14
2,1,0.935,3,9,26,8,29
2,1,0.871,3,9,26,7,54
1,1,0.528,3,9,26,7,54
1,1,0.5,3,9,26,10,34
1,1,0.5,3,9,26,10,14
2,1,0.194,3,9,26,10,39
1,1,0.5,3,9,26,10,39
2,1,0.613,3,9,26,10,4
1,1,0.5,3,9,26,10,4
1,1,0.5,3,9,26,14,19
2,1,0.419,3,9,26,13,59
1,1,0.5,3,9,26,14,24
2,1,0.484,3,9,26,18,29
1,1,0.25,3,9,26,18,29
1,1,0.25,3,9,26,18,44
1,1,0.25,3,9,26,18,19
1,1,0.25,3,9,26,18,54
1,1,0.25,3,9,26,18,49
1,1,0.25,3,9,26,18,34
2,1,0.161,3,9,26,23,19
1,1,0.222,3,9,26,22,54
2,1,0.129,3,9,26,23,4
2,1,0.129,4,9,27,2,24
2,1,0.129,4,9,27,2,14
2,1,0.129,4,9,27,2,19
1,1,0.222,4,9,27,1,49
1,1,0.222,4,9,27,1,44
1,1,0.222,4,9,27,4,49
2,1,0.0,4,9,27,5,4
1,1,0.5,4,9,27,9,34
2,1,0.774,4,9,27,9,29
2,1,0.613,4,9,27,9,54
1,0,0.5,4,9,27,9,39
2,1,0.226,4,9,27,14,19
1,1,0.528,4,9,27,14,4
1,1,0.528,4,9,27,13,59
2,1,0.419,4,9,27,13,49
1,1,0.5,4,9,27,13,49
1,1,0.057,4,9,27,16,59
2,1,0.065,4,9,27,17,24
2,1,0.161,4,9,27,17,19
2,1,0.355,4,9,27,17,9
1,1,0.057,4,9,27,17,14
1,1,0.0,4,9,27,20,54
1,1,0.0,4,9,27,21,9
2,1,0.194,4,9,27,21,4
2,1,0.161,4,9,27,20,34
2,1,0.065,5,9,28,0,34
1,1,0.0,5,9,28,0,34
2,1,0.065,5,9,28,0,54
2,1,0.065,5,9,28,0,49
1,1,0.0,5,9,28,0,49
1,1,0.0,5,9,28,0,24
2,1,0.194,5,9,28,3,39
1,1,0.029,5,9,28,3,39
1,1,0.029,5,9,28,3,44
2,1,0.194,5,9,28,3,34
2,1,0.161,5,9,28,3,14
1,1,0.029,5,9,28,6,59
1,1,0.389,5,9,28,7,29
2,1,0.871,5,9,28,7,9
1,1,0.389,5,9,28,7,19
1,1,0.389,5,9,28,7,24
2,1,0.871,5,9,28,7,14
1,1,0.417,5,9,28,11,24
2,1,0.29,5,9,28,11,34
2,1,0.258,5,9,28,12,4
1,1,0.417,5,9,28,12,4
1,1,0.389,5,9,28,15,54
2,1,0.323,5,9,28,15,59
1,1,0.389,5,9,28,16,29
1,1,0.389,5,9,28,16,9
1,1,0.389,5,9,28,16,19
1,1,0.389,5,9,28,17,54
1,1,0.389,5,9,28,17,34
1,1,0.389,5,9,28,17,49
1,1,0.417,5,9,28,23,29
2,1,0.226,5,9,28,23,54
1,1,0.417,5,9,28,23,24
1,1,0.417,5,9,28,23,49
1,1,0.389,6,9,29,2,24
2,1,0.194,6,9,29,2,34
1,1,0.389,6,9,29,2,49
2,1,0.194,6,9,29,5,9
1,1,0.389,6,9,29,4,49
1,1,0.389,6,9,29,4,39
1,1,0.389,6,9,29,5,19
2,1,0.194,6,9,29,5,14
1,1,0.389,6,9,29,5,14
1,1,0.361,6,9,29,9,54
1,1,0.306,6,9,29,15,4
2,1,0.355,6,9,29,14,29
2,1,0.355,6,9,29,14,44
1,1,0.306,6,9,29,14,49
1,1,0.306,6,9,29,14,39
1,1,0.306,6,9,29,14,24
1,1,0.278,6,9,29,17,54
2,1,0.032,6,9,29,17,49
1,1,0.194,6,9,29,22,4
2,1,0.0,6,9,29,22,29
1,1,0.167,6,9,29,22,9
2,1,0.0,0,9,30,1,59
2,1,0.0,0,9,30,2,4
1,1,0.056,0,9,30,5,39
1,1,0.056,0,9,30,5,49
2,1,0.065,0,9,30,5,24
1,1,0.028,0,9,30,5,24
2,1,0.484,0,9,30,5,54
2,1,0.774,0,9,30,9,14
1,1,0.528,0,9,30,9,44
2,1,0.806,0,9,30,9,29
2,1,0.71,0,9,30,13,39
1,1,0.0,0,9,30,17,34
2,1,0.065,0,9,30,17,39
1,1,0.0,0,9,30,17,19
2,1,0.0,0,9,30,17,54
2,1,0.0,0,9,30,20,49
2,1,0.032,0,9,30,20,29
1,1,0.0,0,9,30,20,29
2,1,0.0,0,9,30,20,19
1,1,0.0,1,10,1,1,9
1,1,0.0,1,10,1,0,44
2,1,0.0,1,10,1,0,49
2,1,0.0,1,10,1,0,54
2,1,0.0,1,10,1,4,24
2,1,0.0,1,10,1,4,34
2,1,0.0,1,10,1,4,49
2,1,0.968,1,10,1,7,59
1,1,0.306,1,10,1,7,59
1,1,0.444,1,10,1,8,24
1,1,0.444,1,10,1,8,29
1,1,0.0,1,10,1,15,54
2,1,0.161,1,10,1,16,4
1,1,0.0,1,10,1,16,4
1,1,0.083,1,10,1,15,39
2,1,0.032,1,10,1,16,9
1,1,0.111,1,10,1,15,29
1,1,0.0,1,10,1,19,29
2,1,0.161,1,10,1,19,34
1,1,0.0,1,10,1,19,39
1,1,0.0,1,10,1,22,14
2,1,0.032,1,10,1,22,29
1,1,0.0,1,10,1,22,29
1,1,0.0,1,10,1,22,39
2,1,0.065,2,10,2,2,29
1,1,0.0,2,10,2,2,29
2,1,0.065,2,10,2,2,9
1,1,0.0,2,10,2,2,19
2,1,0.065,2,10,2,2,34
1,1,0.306,2,10,2,6,4
2,1,0.355,2,10,2,5,44
2,1,1.0,2,10,2,6,9
1,1,0.75,2,10,2,9,49
2,1,0.581,2,10,2,9,29
1,1,0.722,2,10,2,10,9
1,1,0.639,2,10,2,14,39
2,1,0.194,2,10,2,14,19
2,1,0.355,2,10,2,14,4
1,1,0.667,2,10,2,14,14
2,1,0.0,2,10,2,17,54
1,1,0.417,2,10,2,17,44
1,1,0.333,2,10,2,21,24
2,1,0.0,2,10,2,20,54
1,1,0.333,2,10,2,21,9
2,1,0.0,2,10,2,20,44
1,1,0.194,2,9,25,1,9
1,1,0.194,2,9,25,4,54
1,1,0.194,2,9,25,4,14
1,1,0.194,2,9,25,4,24
1,1,0.194,2,9,25,4,39
2,1,0.0,2,9,25,4,29
1,1,0.194,2,9,25,4,29
2,1,0.0,2,9,25,4,34
1,1,0.722,2,9,25,8,9
2,1,0.774,2,9,25,8,14
2,1,0.806,2,9,25,8,34
1,1,0.722,2,9,25,8,39
2,1,0.871,2,9,25,8,4
2,0,0.516,2,9,25,12,24
1,1,0.528,2,9,25,11,54
2,0,0.516,2,9,25,11,44
1,1,0.389,2,9,25,15,59
2,1,0.323,2,9,25,15,54
1,1,0.472,2,9,25,15,29
2,1,0.452,2,9,25,15,34
2,1,0.0,2,9,25,19,34
1,1,0.361,2,9,25,19,14
2,1,0.0,2,9,25,19,44
1,1,0.361,2,9,25,19,24
2,1,0.0,2,9,25,19,19
2,1,0.032,2,9,25,23,24
2,1,0.032,2,9,25,23,14
1,1,0.333,2,9,25,22,54
2,1,0.0,3,9,26,2,34
2,1,0.0,3,9,26,2,29
2,1,0.032,3,9,26,5,9
1,1,0.25,3,9,26,5,9
2,1,0.065,3,9,26,5,24
1,1,0.25,3,9,26,5,24
1,1,0.528,3,9,26,8,39
1,1,0.528,3,9,26,8,49
2,1,0.935,3,9,26,9,14
2,1,0.871,3,9,26,12,24
1,1,0.528,3,9,26,12,54
1,1,0.528,3,9,26,12,34
2,1,0.161,3,9,26,15,59
2,1,0.387,3,9,26,16,24
2,1,0.419,3,9,26,16,9
1,1,0.25,3,9,26,16,34
2,1,0.387,3,9,26,20,14
2,1,0.387,3,9,26,20,9
1,1,0.222,3,9,26,23,54
1,1,0.222,3,9,26,23,34
2,1,0.129,4,9,27,0,4
2,1,0.129,4,9,27,0,9
1,1,0.222,4,9,27,3,54
2,1,0.065,4,9,27,3,19
2,1,0.032,4,9,27,3,29
1,1,0.222,4,9,27,3,14
1,1,0.222,4,9,27,3,49
2,1,0.806,4,9,27,7,4
2,1,0.613,4,9,27,7,34
2,1,0.613,4,9,27,7,29
2,1,0.548,4,9,27,7,24
2,1,0.516,4,9,27,11,24
1,1,0.389,4,9,27,11,24
1,1,0.417,4,9,27,10,54
1,1,0.361,4,9,27,15,9
2,1,0.161,4,9,27,14,49
1,1,0.417,4,9,27,14,49
2,1,0.032,4,9,27,18,44
2,1,0.065,4,9,27,18,54
1,1,0.0,4,9,27,22,4
2,1,0.097,4,9,27,22,9
2,1,0.097,4,9,27,22,34
1,1,0.029,5,9,28,2,24
2,1,0.484,5,9,28,5,59
1,1,0.029,5,9,28,5,54
1,1,0.029,5,9,28,5,34
1,1,0.361,5,9,28,9,29
2,1,0.581,5,9,28,9,49
2,1,0.355,5,9,28,13,14
2,1,0.323,5,9,28,13,29
2,1,0.355,5,9,28,13,9
1,1,0.389,5,9,28,17,4
1,1,0.389,5,9,28,16,39
1,1,0.417,5,9,28,20,39
1,1,0.417,5,9,28,20,34
1,1,0.417,5,9,28,20,59
2,1,0.226,6,9,29,0,14
2,1,0.194,6,9,29,4,24
1,1,0.389,6,9,29,4,24
1,1,0.389,6,9,29,3,54
2,1,0.194,6,9,29,7,39
2,1,0.226,6,9,29,8,4
2,1,0.194,6,9,29,7,44
1,1,0.389,6,9,29,7,44
1,1,0.389,6,9,29,7,54
1,1,0.361,6,9,29,11,29
2,1,0.258,6,9,29,11,54
1,1,0.361,6,9,29,11,54
1,1,0.25,6,9,29,18,59
2,1,0.0,6,9,29,18,54
1,1,0.25,6,9,29,19,14
1,1,0.25,6,9,29,19,29
1,1,0.056,6,9,29,22,39
1,1,0.056,6,9,29,23,4
1,1,0.056,0,9,30,2,24
2,1,0.0,0,9,30,2,59
2,1,0.903,0,9,30,6,24
2,1,0.645,0,9,30,6,9
2,1,0.935,0,9,30,6,29
2,1,0.774,0,9,30,6,19
1,1,0.167,0,9,30,6,19
1,1,0.5,0,9,30,10,19
1,1,0.472,0,9,30,10,9
2,1,0.452,0,9,30,10,29
2,1,0.742,0,9,30,9,49
1,1,0.528,0,9,30,9,49
2,1,0.645,0,9,30,12,54
2,1,0.645,0,9,30,13,19
1,1,0.5,0,9,30,13,19
1,1,0.5,0,9,30,12,59
2,1,0.0,0,9,30,16,59
1,1,0.0,0,9,30,17,9
2,1,0.0,0,9,30,16,34
1,1,0.0,0,9,30,16,34
1,1,0.0,0,9,30,17,4
2,1,0.0,0,9,30,16,29
2,1,0.032,0,9,30,21,34
1,1,0.0,0,9,30,21,9
1,1,0.0,0,9,30,21,24
2,1,0.0,0,9,30,21,4
1,1,0.0,0,9,30,21,4
1,1,0.0,0,9,30,21,19
2,1,0.0,1,10,1,0,24
1,1,0.0,1,10,1,0,24
1,1,0.0,1,10,1,0,29
2,1,0.0,1,10,1,0,4
1,1,0.0,1,10,1,0,9
1,1,0.0,1,10,1,4,9
2,1,0.0,1,10,1,3,59
1,1,0.0,1,10,1,3,59
1,1,0.0,1,10,1,3,39
2,1,0.806,1,10,1,7,34
1,1,0.306,1,10,1,7,49
2,1,0.774,1,10,1,7,19
1,1,0.306,1,10,1,7,29
1,1,0.306,1,10,1,7,54
2,1,0.258,1,10,1,11,4
1,1,0.306,1,10,1,11,9
2,1,0.355,1,10,1,11,14
1,1,0.306,1,10,1,11,34
2,1,0.452,1,10,1,11,29
2,1,0.645,1,10,1,14,59
1,1,0.278,1,10,1,14,59
2,1,0.194,1,10,1,15,14
2,1,0.677,1,10,1,14,49
1,1,0.139,1,10,1,15,19
2,1,0.065,1,10,1,18,59
1,1,0.0,1,10,1,18,49
2,1,0.032,1,10,1,23,34
1,1,0.0,1,10,1,23,19
2,1,0.032,1,10,1,23,9
1,1,0.0,2,10,2,3,4
2,1,0.065,2,10,2,2,44
2,1,0.065,2,10,2,2,54
2,1,1.0,2,10,2,6,54
2,1,1.0,2,10,2,6,29
1,1,0.694,2,10,2,10,19
2,1,0.129,2,10,2,10,34
2,1,0.548,2,10,2,13,19
1,1,0.667,2,10,2,13,19
1,1,0.667,2,10,2,13,54
2,1,0.097,2,10,2,17,34
2,1,0.258,2,10,2,17,9
2,1,0.032,2,10,2,22,4
2,1,0.0,2,10,2,21,49
2,1,0.0,2,10,2,21,29
1,1,0.25,2,10,2,21,44
2,1,0.0,3,10,3,0,39
1,1,0.139,3,10,3,0,34
1,1,0.139,3,10,3,0,19
2,1,0.0,3,10,3,1,44
1,1,0.139,3,10,3,1,54
2,1,0.0,3,10,3,2,14
1,1,0.139,3,10,3,2,14
2,1,0.0,3,10,3,1,59
1,1,0.167,3,10,3,5,39
2,1,1.0,3,10,3,6,4
1,1,0.278,3,10,3,6,4
1,1,0.806,3,10,3,8,39
2,1,0.935,3,10,3,8,34
1,1,0.806,3,10,3,8,34
2,1,0.387,3,10,3,12,44
2,1,0.387,3,10,3,12,24
1,1,0.444,3,10,3,12,19
2,1,0.129,3,10,3,15,24
1,1,0.222,3,10,3,15,29
1,1,0.222,3,10,3,15,39
1,1,0.361,3,10,3,15,19
1,1,0.0,3,10,3,18,14
2,1,0.387,3,10,3,18,4
2,1,0.355,3,10,3,18,44
2,1,0.355,3,10,3,18,34
2,1,0.226,3,10,3,18,24
1,1,0.0,3,10,3,21,44
2,1,0.516,3,10,3,21,4
1,1,0.0,3,10,3,21,34
1,1,0.0,4,10,4,0,29
1,1,0.0,4,10,4,0,14
2,1,0.065,4,10,4,0,39
1,1,0.0,4,10,4,0,19
2,1,0.065,4,10,4,0,24
2,1,0.065,4,10,4,0,9
2,1,0.032,4,10,4,3,4
2,1,0.032,4,10,4,3,14
2,1,0.032,4,10,4,3,9
1,1,0.25,4,10,4,6,39
2,1,0.71,4,10,4,5,59
1,1,0.222,4,10,4,5,59
2,1,0.871,4,10,4,9,4
1,1,0.639,4,10,4,9,4
2,1,0.806,4,10,4,9,34
1,1,0.639,4,10,4,9,19
1,1,0.583,4,10,4,12,9
1,1,0.583,4,10,4,12,4
2,1,0.4,4,10,4,15,14
1,1,0.528,4,10,4,15,29
2,1,0.2,4,10,4,15,34
1,1,0.306,4,10,4,18,9
2,1,0.033,4,10,4,18,4
2,1,0.0,4,10,4,18,29
1,1,0.278,4,10,4,18,24
1,1,0.222,4,10,4,21,24
1,1,0.222,4,10,4,20,59
2,1,0.0,4,10,4,23,34
1,1,0.056,4,10,4,23,54
2,1,0.0,4,10,4,23,19
1,1,0.056,5,10,5,2,19
2,1,0.167,5,10,5,2,24
1,1,0.056,5,10,5,2,49
1,1,0.056,5,10,5,2,34
1,1,0.056,5,10,5,5,49
2,1,0.1,5,10,5,5,34
2,1,0.1,5,10,5,5,39
1,1,0.056,5,10,5,5,39
1,1,0.417,5,10,5,8,39
2,1,0.967,5,10,5,8,24
2,1,0.452,5,10,5,10,29
1,1,0.417,5,10,5,10,54
2,1,0.161,5,10,5,11,4
2,1,0.323,5,10,5,14,4
1,1,0.361,5,10,5,14,9
2,1,0.355,5,10,5,13,49
1,1,0.361,5,10,5,13,54
2,1,0.419,5,10,5,13,34
2,1,0.452,5,10,5,17,9
1,1,0.417,5,10,5,17,9
1,1,0.389,5,10,5,16,29
1,1,0.5,5,10,5,19,59
1,1,0.5,5,10,5,19,34
2,1,0.355,5,10,5,22,39
1,1,0.5,5,10,5,22,34
2,1,0.097,6,10,6,1,59
1,1,0.583,6,10,6,2,9
2,1,0.097,6,10,6,1,29
1,1,0.528,6,10,6,1,44
2,1,0.097,6,10,6,1,34
1,1,0.583,6,10,6,4,44
2,1,0.065,6,10,6,4,54
1,1,0.583,6,10,6,7,54
2,1,0.161,6,10,6,7,39
2,1,0.226,6,10,6,8,4
1,1,0.583,6,10,6,7,29
1,1,0.583,6,10,6,7,59
2,1,0.29,6,10,6,10,54
1,1,0.611,6,10,6,10,59
2,1,0.258,6,10,6,10,44
2,1,0.258,6,10,6,10,39
2,1,0.323,6,10,6,11,4
2,1,0.387,6,10,6,13,54
1,1,0.583,6,10,6,14,4
1,1,0.583,6,10,6,13,44
1,1,0.583,6,10,6,16,49
2,1,0.29,6,10,6,16,29
2,1,0.258,6,10,6,16,39
1,1,0.583,6,10,6,20,9
1,1,0.528,6,10,6,21,54
1,1,0.528,6,10,6,21,59
1,1,0.528,6,10,6,22,14
2,1,0.097,0,10,7,1,59
2,1,0.097,0,10,7,1,29
1,1,0.417,0,10,7,1,54
1,1,0.417,0,10,7,3,49
1,1,0.306,0,10,7,4,4
2,1,0.097,0,10,7,3,54
2,1,0.548,0,10,7,7,49
1,1,0.833,0,10,7,7,34
1,1,0.833,0,10,7,9,59
1,1,0.833,0,10,7,10,9
2,1,0.387,0,10,7,9,54
1,1,0.833,0,10,7,9,54
1,1,0.611,0,10,7,13,4
1,1,0.611,0,10,7,12,44
2,1,0.484,0,10,7,12,59
1,1,0.472,0,10,7,16,4
2,1,0.0,0,10,7,16,24
2,1,0.0,0,10,7,15,49
1,1,0.111,0,10,7,15,49
2,1,0.032,0,10,7,19,24
1,1,0.028,0,10,7,19,9
2,1,0.0,0,10,7,18,54
1,1,0.028,0,10,7,18,49
2,1,0.0,0,10,7,19,4
2,1,0.0,0,10,7,19,14
1,1,0.028,0,10,7,19,14
1,1,0.0,0,10,7,22,14
2,1,0.065,0,10,7,21,49
2,1,0.065,1,10,8,0,49
2,1,0.065,1,10,8,1,9
1,1,0.0,1,10,8,1,9
2,1,0.065,1,10,8,1,14
2,1,0.065,1,10,8,0,44
1,1,0.0,1,10,8,0,39
2,1,0.065,1,10,8,3,49
2,1,0.065,1,10,8,3,39
1,1,0.0,1,10,8,3,34
1,1,0.0,1,10,8,3,54
2,1,0.581,1,10,8,6,54
1,1,0.111,1,10,8,6,34
2,1,0.516,1,10,8,6,49
2,1,0.742,1,10,8,9,9
1,1,0.472,1,10,8,9,9
2,1,0.581,1,10,8,13,9
1,1,0.361,1,10,8,13,9
2,1,0.581,1,10,8,12,34
2,1,0.355,1,10,8,14,44
1,1,0.389,1,10,8,15,24
1,1,0.0,1,10,8,18,49
2,1,0.065,1,10,8,18,44
2,1,0.0,1,10,8,22,4
1,1,0.0,1,10,8,22,4
2,1,0.0,1,10,8,21,44
2,1,0.0,1,10,8,21,34
1,1,0.0,1,10,8,21,39
1,1,0.0,2,10,9,0,9
2,1,0.0,2,10,9,0,24
1,1,0.0,2,10,9,0,24
2,1,0.0,2,10,9,2,59
1,1,0.0,2,10,9,3,4
2,1,0.0,2,10,9,3,19
2,1,0.0,2,10,9,2,49
1,1,0.0,2,10,9,2,49
2,1,0.0,2,10,9,3,9
1,1,0.444,2,10,9,6,49
2,1,0.903,2,10,9,9,24
1,1,0.639,2,10,9,9,49
2,1,0.774,2,10,9,12,19
1,1,0.556,2,10,9,11,49
1,1,0.583,2,10,9,12,9
2,1,0.677,2,10,9,11,44
1,1,0.528,2,10,9,14,49
1,1,0.528,2,10,9,15,4
1,1,0.556,2,10,9,14,44
1,1,0.528,2,10,9,14,59
2,1,0.194,2,10,9,15,19
2,1,0.613,2,10,9,14,39
2,1,0.0,2,10,9,18,9
1,1,0.0,2,10,9,18,19
1,1,0.0,2,10,9,17,49
2,1,0.032,2,10,9,18,4
1,1,0.0,2,10,9,21,19
2,1,0.0,2,10,9,21,14
1,1,0.0,2,10,9,20,39
2,1,0.0,2,10,9,21,4
2,1,0.0,2,10,9,21,9
2,1,0.032,2,10,9,23,59
2,1,0.032,3,10,10,2,59
2,1,0.032,3,10,10,3,4
1,1,0.056,3,10,10,5,49
2,1,1.0,3,10,10,6,19
2,1,0.452,3,10,10,5,44
2,1,1.0,3,10,10,6,9
1,1,0.083,3,10,10,5,53
2,1,0.935,3,10,10,8,44
1,1,0.556,3,10,10,9,4
1,1,0.556,3,10,10,9,14
2,1,0.71,3,10,10,9,19
2,1,0.258,3,10,10,11,54
2,1,0.419,3,10,10,12,4
2,1,0.0,3,10,10,15,14
2,1,0.0,3,10,10,15,4
2,1,0.161,3,10,10,14,39
1,1,0.0,3,10,10,17,39
1,1,0.0,3,10,10,17,34
2,1,0.0,3,10,10,18,4
1,1,0.0,3,10,10,18,4
1,1,0.0,3,10,10,17,54
2,1,0.161,3,10,10,20,44
1,1,0.0,3,10,10,20,59
2,1,0.194,3,10,10,21,4
1,1,0.0,3,10,10,21,9
1,1,0.0,3,10,10,21,14
1,1,0.0,3,10,10,20,54
2,1,0.129,3,10,10,23,54
1,1,0.139,3,10,3,3,54
1,1,0.139,3,10,3,3,34
1,1,0.139,3,10,3,3,44
2,1,0.0,3,10,3,3,19
1,1,0.333,3,10,3,6,19
1,1,0.361,3,10,3,6,29
1,1,0.333,3,10,3,6,14
2,1,0.806,3,10,3,9,34
1,1,0.75,3,10,3,9,34
2,1,0.806,3,10,3,9,29
1,1,0.722,3,10,3,9,39
2,1,0.71,3,10,3,9,44
2,1,0.871,3,10,3,9,19
1,1,0.75,3,10,3,9,19
1,1,0.667,3,10,3,11,39
1,1,0.639,3,10,3,11,54
2,1,0.484,3,10,3,11,59
2,1,0.355,3,10,3,11,44
2,1,0.323,3,10,3,14,49
2,1,0.226,3,10,3,14,59
2,1,0.355,3,10,3,14,29
2,1,0.387,3,10,3,14,24
1,1,0.0,3,10,3,17,29
1,1,0.0,3,10,3,17,59
1,1,0.0,3,10,3,17,49
1,1,0.0,3,10,3,17,34
1,1,0.0,3,10,3,18,54
2,1,0.645,3,10,3,19,9
1,1,0.0,3,10,3,23,44
2,1,0.065,3,10,3,23,59
2,1,0.032,3,10,3,23,29
2,1,0.032,4,10,4,0,49
1,1,0.0,4,10,4,1,19
1,1,0.0,4,10,4,1,9
1,1,0.167,4,10,4,5,19
1,1,0.167,4,10,4,5,29
1,1,0.139,4,10,4,5,34
2,1,0.161,4,10,4,5,24
2,1,0.613,4,10,4,5,54
1,1,0.167,4,10,4,5,44
1,1,0.167,4,10,4,5,14
1,1,0.639,4,10,4,8,29
2,1,0.935,4,10,4,8,44
2,1,0.903,4,10,4,8,14
1,1,0.639,4,10,4,8,14
2,1,0.903,4,10,4,8,49
2,1,0.935,4,10,4,8,39
1,1,0.583,4,10,4,11,54
2,1,0.516,4,10,4,11,34
1,1,0.528,4,10,4,11,19
1,1,0.556,4,10,4,11,44
2,1,0.097,4,10,4,14,54
2,1,0.097,4,10,4,14,49
2,1,0.452,4,10,4,14,19
2,1,0.067,4,10,4,17,24
1,1,0.389,4,10,4,17,24
2,1,0.2,4,10,4,17,14
1,1,0.389,4,10,4,17,29
1,1,0.389,4,10,4,17,39
1,1,0.389,4,10,4,17,44
2,1,0.0,4,10,4,20,19
2,1,0.0,4,10,4,20,14
2,1,0.067,5,10,5,0,24
1,1,0.056,5,10,5,0,4
1,1,0.056,5,10,5,0,39
2,1,0.067,5,10,5,0,29
1,1,0.056,5,10,5,0,29
2,1,0.133,5,10,5,2,59
1,1,0.056,5,10,5,3,24
1,1,0.056,5,10,5,3,34
1,1,0.056,5,10,5,3,39
2,1,0.267,5,10,5,5,59
2,1,0.633,5,10,5,6,39
2,1,0.3,5,10,5,6,9
1,1,0.417,5,10,5,9,9
2,1,0.613,5,10,5,9,34
1,1,0.417,5,10,5,12,14
2,1,0.452,5,10,5,12,4
1,1,0.361,5,10,5,14,59
2,1,0.065,5,10,5,15,24
2,1,0.032,5,10,5,15,39
1,1,0.389,5,10,5,15,39
1,1,0.361,5,10,5,15,4
1,1,0.528,5,10,5,18,19
2,1,0.387,5,10,5,17,59
